date,H (unit:cfs)
1957-01-08,24500
1957-01-09,24000
1957-01-10,24700
1957-01-11,25300
1957-01-12,26300
1957-01-13,26600
1957-01-14,26400
1957-01-15,25900
1957-01-16,23300
1957-01-17,20200
1957-01-18,21000
1957-01-19,20700
1957-01-20,21300
1957-01-21,24800
1957-01-22,26400
1957-01-23,25000
1957-01-24,24700
1957-01-25,25100
1957-01-26,22200
1957-01-27,20500
1957-01-28,19500
1957-01-29,19500
1957-01-30,20400
1957-01-31,18300
1957-02-01,25700
1957-02-02,25300
1957-02-03,23500
1957-02-04,23600
1957-02-05,27700
1957-02-06,24600
1957-02-07,24200
1957-02-08,25200
1957-02-09,26000
1957-02-10,25000
1957-02-11,25100
1957-02-12,25100
1957-02-13,23100
1957-02-14,22500
1957-02-15,24700
1957-02-16,27200
1957-02-17,25800
1957-02-18,25400
1957-02-19,26200
1957-02-20,27300
1957-02-21,26500
1957-02-22,27200
1957-02-23,26500
1957-02-24,29100
1957-02-25,50000
1957-02-26,104000
1957-02-27,132000
1957-02-28,124000
1957-03-01,101000
1957-03-02,80900
1957-03-03,71500
1957-03-04,65000
1957-03-05,61500
1957-03-06,60700
1957-03-07,66900
1957-03-08,77400
1957-03-09,83500
1957-03-10,86900
1957-03-11,82600
1957-03-12,78000
1957-03-13,74200
1957-03-14,73200
1957-03-15,66100
1957-03-16,61300
1957-03-17,61300
1957-03-18,63300
1957-03-19,61300
1957-03-20,55400
1957-03-21,58900
1957-03-22,60200
1957-03-23,57100
1957-03-24,52900
1957-03-25,50800
1957-03-26,52400
1957-03-27,51200
1957-03-28,54300
1957-03-29,56000
1957-03-30,66900
1957-03-31,73600
1957-04-01,81400
1957-04-02,78800
1957-04-03,73400
1957-04-04,75400
1957-04-05,78300
1957-04-06,101000
1957-04-07,98800
1957-04-08,93000
1957-04-09,83100
1957-04-10,79800
1957-04-11,78900
1957-04-12,79400
1957-04-13,83800
1957-04-14,91900
1957-04-15,102000
1957-04-16,100000
1957-04-17,92900
1957-04-18,89800
1957-04-19,87700
1957-04-20,86100
1957-04-21,85800
1957-04-22,88400
1957-04-23,89200
1957-04-24,87000
1957-04-25,88200
1957-04-26,83900
1957-04-27,79300
1957-04-28,76000
1957-04-29,78500
1957-04-30,93100
1957-05-01,115000
1957-05-02,130000
1957-05-03,142000
1957-05-04,146000
1957-05-05,153000
1957-05-06,164000
1957-05-07,166000
1957-05-08,168000
1957-05-09,194000
1957-05-10,209000
1957-05-11,202000
1957-05-12,200000
1957-05-13,215000
1957-05-14,226000
1957-05-15,226000
1957-05-16,226000
1957-05-17,225000
1957-05-18,222000
1957-05-19,236000
1957-05-20,294000
1957-05-21,287000
1957-05-22,243000
1957-05-23,223000
1957-05-24,206000
1957-05-25,195000
1957-05-26,187000
1957-05-27,185000
1957-05-28,188000
1957-05-29,195000
1957-05-30,204000
1957-05-31,208000
1957-06-01,209000
1957-06-02,211000
1957-06-03,222000
1957-06-04,222000
1957-06-05,216000
1957-06-06,214000
1957-06-07,214000
1957-06-08,186000
1957-06-09,186000
1957-06-10,168000
1957-06-11,148000
1957-06-12,135000
1957-06-13,130000
1957-06-14,121000
1957-06-15,113000
1957-06-16,103000
1957-06-17,95600
1957-06-18,88600
1957-06-19,83800
1957-06-20,81500
1957-06-21,79800
1957-06-22,78300
1957-06-23,72600
1957-06-24,68400
1957-06-25,66500
1957-06-26,63600
1957-06-27,61900
1957-06-28,64500
1957-06-29,62600
1957-06-30,59600
1957-07-01,56700
1957-07-02,54300
1957-07-03,53100
1957-07-04,52300
1957-07-05,49000
1957-07-06,46500
1957-07-07,44400
1957-07-08,42000
1957-07-09,40700
1957-07-10,39300
1957-07-11,37600
1957-07-12,36400
1957-07-13,35700
1957-07-14,35200
1957-07-15,34300
1957-07-16,32900
1957-07-17,31600
1957-07-18,31200
1957-07-19,30400
1957-07-20,29200
1957-07-21,29400
1957-07-22,29300
1957-07-23,28800
1957-07-24,28600
1957-07-25,28100
1957-07-26,27300
1957-07-27,26800
1957-07-28,25900
1957-07-29,26100
1957-07-30,25600
1957-07-31,25200
1957-08-01,24600
1957-08-02,24200
1957-08-03,23700
1957-08-04,23300
1957-08-05,23300
1957-08-06,23800
1957-08-07,23900
1957-08-08,24100
1957-08-09,23300
1957-08-10,22700
1957-08-11,22800
1957-08-12,22600
1957-08-13,22200
1957-08-14,21900
1957-08-15,21500
1957-08-16,21900
1957-08-17,20800
1957-08-18,20500
1957-08-19,20900
1957-08-20,21100
1957-08-21,21400
1957-08-22,20600
1957-08-23,20700
1957-08-24,20800
1957-08-25,19900
1957-08-26,19700
1957-08-27,20100
1957-08-28,19300
1957-08-29,20200
1957-08-30,20900
1957-08-31,21000
1957-09-01,22400
1957-09-02,22500
1957-09-03,22500
1957-09-04,22300
1957-09-05,22100
1957-09-06,21800
1957-09-07,21400
1957-09-08,21600
1957-09-09,21500
1957-09-10,21100
1957-09-11,21000
1957-09-12,21600
1957-09-13,21700
1957-09-14,21500
1957-09-15,21500
1957-09-16,21700
1957-09-17,21500
1957-09-18,21500
1957-09-19,21700
1957-09-20,22200
1957-09-21,22500
1957-09-22,23400
1957-09-23,23400
1957-09-24,23600
1957-09-25,23000
1957-09-26,22600
1957-09-27,22600
1957-09-28,22600
1957-09-29,22700
1957-09-30,22200
1957-10-01,21600
1957-10-02,22000
1957-10-03,23200
1957-10-04,24900
1957-10-05,26000
1957-10-06,26000
1957-10-07,27000
1957-10-08,27300
1957-10-09,26100
1957-10-10,25900
1957-10-11,26700
1957-10-12,26800
1957-10-13,27200
1957-10-14,27300
1957-10-15,26300
1957-10-16,27400
1957-10-17,26200
1957-10-18,26600
1957-10-19,26700
1957-10-20,26200
1957-10-21,26500
1957-10-22,26200
1957-10-23,24100
1957-10-24,23700
1957-10-25,24800
1957-10-26,24900
1957-10-27,24700
1957-10-28,24800
1957-10-29,25900
1957-10-30,25000
1957-10-31,24300
1957-11-01,24700
1957-11-02,24200
1957-11-03,23300
1957-11-04,25300
1957-11-05,25100
1957-11-06,22800
1957-11-07,22600
1957-11-08,22500
1957-11-09,21800
1957-11-10,21300
1957-11-11,22300
1957-11-12,23300
1957-11-13,23400
1957-11-14,24300
1957-11-15,26700
1957-11-16,26300
1957-11-17,25900
1957-11-18,24800
1957-11-19,24200
1957-11-20,22500
1957-11-21,22900
1957-11-22,24000
1957-11-23,23200
1957-11-24,22500
1957-11-25,23600
1957-11-26,23800
1957-11-27,22500
1957-11-28,22500
1957-11-29,22500
1957-11-30,22300
1957-12-01,22200
1957-12-02,22900
1957-12-03,23500
1957-12-04,23800
1957-12-05,22700
1957-12-06,23100
1957-12-07,23300
1957-12-08,26200
1957-12-09,26000
1957-12-10,26500
1957-12-11,24500
1957-12-12,22400
1957-12-13,22800
1957-12-14,22600
1957-12-15,23100
1957-12-16,23400
1957-12-17,23500
1957-12-18,25000
1957-12-19,27000
1957-12-20,28800
1957-12-21,33100
1957-12-22,38100
1957-12-23,37000
1957-12-24,32400
1957-12-25,27500
1957-12-26,27800
1957-12-27,30200
1957-12-28,28700
1957-12-29,28200
1957-12-30,28500
1957-12-31,28300
1958-01-01,24600
1958-01-02,23400
1958-01-03,24800
1958-01-04,22700
1958-01-05,22200
1958-01-06,23500
1958-01-07,23200
1958-01-08,22700
1958-01-09,23200
1958-01-10,23400
1958-01-11,23500
1958-01-12,24700
1958-01-13,26100
1958-01-14,26500
1958-01-15,25500
1958-01-16,26800
1958-01-17,26200
1958-01-18,26500
1958-01-19,28000
1958-01-20,28400
1958-01-21,28200
1958-01-22,24700
1958-01-23,24300
1958-01-24,24400
1958-01-25,25000
1958-01-26,25500
1958-01-27,25400
1958-01-28,26200
1958-01-29,28600
1958-01-30,31200
1958-01-31,35000
1958-02-01,36500
1958-02-02,35900
1958-02-03,33500
1958-02-04,32600
1958-02-05,29900
1958-02-06,29200
1958-02-07,31400
1958-02-08,34800
1958-02-09,35600
1958-02-10,38100
1958-02-11,40700
1958-02-12,41100
1958-02-13,44300
1958-02-14,45900
1958-02-15,44100
1958-02-16,44600
1958-02-17,49700
1958-02-18,58700
1958-02-19,64800
1958-02-20,68100
1958-02-21,73800
1958-02-22,72200
1958-02-23,70300
1958-02-24,70900
1958-02-25,73500
1958-02-26,81600
1958-02-27,77800
1958-02-28,69700
1958-03-01,61100
1958-03-02,53400
1958-03-03,47400
1958-03-04,45500
1958-03-05,43200
1958-03-06,43500
1958-03-07,43200
1958-03-08,36200
1958-03-09,35200
1958-03-10,39100
1958-03-11,39200
1958-03-12,37000
1958-03-13,37300
1958-03-14,37500
1958-03-15,37100
1958-03-16,37500
1958-03-17,37400
1958-03-18,37000
1958-03-19,34100
1958-03-20,34600
1958-03-21,36600
1958-03-22,39900
1958-03-23,45000
1958-03-24,48000
1958-03-25,51300
1958-03-26,54800
1958-03-27,55000
1958-03-28,56800
1958-03-29,57700
1958-03-30,57500
1958-03-31,59100
1958-04-01,57800
1958-04-02,55900
1958-04-03,57200
1958-04-04,61200
1958-04-05,64800
1958-04-06,63800
1958-04-07,61600
1958-04-08,60900
1958-04-09,60300
1958-04-10,59900
1958-04-11,61200
1958-04-12,62500
1958-04-13,64700
1958-04-14,70700
1958-04-15,80800
1958-04-16,84900
1958-04-17,96700
1958-04-18,120000
1958-04-19,119000
1958-04-20,126000
1958-04-21,163000
1958-04-22,147000
1958-04-23,134000
1958-04-24,120000
1958-04-25,108000
1958-04-26,102000
1958-04-27,102000
1958-04-28,95300
1958-04-29,88800
1958-04-30,83500
1958-05-01,82300
1958-05-02,84100
1958-05-03,87400
1958-05-04,94600
1958-05-05,101000
1958-05-06,109000
1958-05-07,120000
1958-05-08,129000
1958-05-09,136000
1958-05-10,134000
1958-05-11,133000
1958-05-12,150000
1958-05-13,147000
1958-05-14,126000
1958-05-15,124000
1958-05-16,133000
1958-05-17,150000
1958-05-18,169000
1958-05-19,186000
1958-05-20,205000
1958-05-21,226000
1958-05-22,240000
1958-05-23,238000
1958-05-24,239000
1958-05-25,238000
1958-05-26,229000
1958-05-27,219000
1958-05-28,211000
1958-05-29,200000
1958-05-30,189000
1958-05-31,173000
1958-06-01,162000
1958-06-02,151000
1958-06-03,140000
1958-06-04,133000
1958-06-05,132000
1958-06-06,126000
1958-06-07,128000
1958-06-08,124000
1958-06-09,120000
1958-06-10,134000
1958-06-11,122000
1958-06-12,118000
1958-06-13,127000
1958-06-14,125000
1958-06-15,119000
1958-06-16,112000
1958-06-17,105000
1958-06-18,100000
1958-06-19,94600
1958-06-20,89800
1958-06-21,85100
1958-06-22,80600
1958-06-23,75100
1958-06-24,72300
1958-06-25,77700
1958-06-26,64200
1958-06-27,55200
1958-06-28,52200
1958-06-29,49100
1958-06-30,46200
1958-07-01,46200
1958-07-02,47500
1958-07-03,42400
1958-07-04,43700
1958-07-05,42000
1958-07-06,39600
1958-07-07,36000
1958-07-08,33400
1958-07-09,32300
1958-07-10,30200
1958-07-11,28900
1958-07-12,28400
1958-07-13,27300
1958-07-14,26000
1958-07-15,25200
1958-07-16,24600
1958-07-17,23800
1958-07-18,23700
1958-07-19,26400
1958-07-20,29800
1958-07-21,27700
1958-07-22,27800
1958-07-23,26800
1958-07-24,26000
1958-07-25,25600
1958-07-26,24900
1958-07-27,24600
1958-07-28,24200
1958-07-29,23700
1958-07-30,23700
1958-07-31,23800
1958-08-01,24200
1958-08-02,23800
1958-08-03,23400
1958-08-04,23200
1958-08-05,23600
1958-08-06,23500
1958-08-07,23000
1958-08-08,22100
1958-08-09,22000
1958-08-10,21900
1958-08-11,22400
1958-08-12,22100
1958-08-13,21800
1958-08-14,21500
1958-08-15,21300
1958-08-16,20900
1958-08-17,21200
1958-08-18,20200
1958-08-19,20400
1958-08-20,20800
1958-08-21,20600
1958-08-22,16700
1958-08-23,15100
1958-08-24,15200
1958-08-25,14200
1958-08-26,14100
1958-08-27,14400
1958-08-28,12300
1958-08-29,9990
1958-08-30,9380
1958-08-31,10200
1958-09-01,9860
1958-09-02,9470
1958-09-03,9320
1958-09-04,16700
1958-09-05,23900
1958-09-06,24000
1958-09-07,23800
1958-09-08,23200
1958-09-09,23500
1958-09-10,23500
1958-09-11,24100
1958-09-12,24100
1958-09-13,24300
1958-09-14,24000
1958-09-15,23700
1958-09-16,24800
1958-09-17,25400
1958-09-18,24600
1958-09-19,24000
1958-09-20,23700
1958-09-21,23900
1958-09-22,24000
1958-09-23,24000
1958-09-24,25000
1958-09-25,25700
1958-09-26,25200
1958-09-27,25600
1958-09-28,25400
1958-09-29,24700
1958-09-30,24100
1958-10-01,24500
1958-10-02,23900
1958-10-03,23300
1958-10-04,24500
1958-10-05,23900
1958-10-06,23900
1958-10-07,21700
1958-10-08,13400
1958-10-09,18100
1958-10-10,21200
1958-10-11,25000
1958-10-12,24100
1958-10-13,23300
1958-10-14,24600
1958-10-15,24400
1958-10-16,24200
1958-10-17,23800
1958-10-18,21000
1958-10-19,21100
1958-10-20,26800
1958-10-21,29300
1958-10-22,27000
1958-10-23,25200
1958-10-24,23100
1958-10-25,22900
1958-10-26,25800
1958-10-27,25800
1958-10-28,25000
1958-10-29,22100
1958-10-30,22500
1958-10-31,24400
1958-11-01,24300
1958-11-02,24000
1958-11-03,23300
1958-11-04,24200
1958-11-05,27000
1958-11-06,27000
1958-11-07,38000
1958-11-08,45200
1958-11-09,44900
1958-11-10,44600
1958-11-11,46500
1958-11-12,39600
1958-11-13,39800
1958-11-14,39800
1958-11-15,38000
1958-11-16,35900
1958-11-17,32800
1958-11-18,30500
1958-11-19,31500
1958-11-20,33100
1958-11-21,36800
1958-11-22,41000
1958-11-23,42700
1958-11-24,46800
1958-11-25,49800
1958-11-26,44100
1958-11-27,37600
1958-11-28,33800
1958-11-29,31100
1958-11-30,30800
1958-12-01,30400
1958-12-02,31400
1958-12-03,34700
1958-12-04,48500
1958-12-05,43300
1958-12-06,40500
1958-12-07,39200
1958-12-08,44800
1958-12-09,42900
1958-12-10,40300
1958-12-11,50000
1958-12-12,79200
1958-12-13,71600
1958-12-14,58800
1958-12-15,50700
1958-12-16,46800
1958-12-17,44200
1958-12-18,42700
1958-12-19,42600
1958-12-20,42100
1958-12-21,38800
1958-12-22,40000
1958-12-23,38800
1958-12-24,37600
1958-12-25,36200
1958-12-26,35500
1958-12-27,37800
1958-12-28,40900
1958-12-29,39900
1958-12-30,38900
1958-12-31,40300
1959-01-01,41100
1959-01-02,40300
1959-01-03,36300
1959-01-04,31100
1959-01-05,29900
1959-01-06,33200
1959-01-07,35800
1959-01-08,35200
1959-01-09,35500
1959-01-10,37700
1959-01-11,37700
1959-01-12,45400
1959-01-13,55200
1959-01-14,49200
1959-01-15,44200
1959-01-16,41800
1959-01-17,40600
1959-01-18,42700
1959-01-19,44200
1959-01-20,42500
1959-01-21,37200
1959-01-22,36300
1959-01-23,38500
1959-01-24,55500
1959-01-25,71000
1959-01-26,63000
1959-01-27,60700
1959-01-28,70400
1959-01-29,63900
1959-01-30,58100
1959-01-31,53800
1959-02-01,48600
1959-02-02,45400
1959-02-03,44200
1959-02-04,43900
1959-02-05,44100
1959-02-06,42300
1959-02-07,41300
1959-02-08,40300
1959-02-09,39500
1959-02-10,38600
1959-02-11,35700
1959-02-12,34900
1959-02-13,32600
1959-02-14,31900
1959-02-15,31900
1959-02-16,30100
1959-02-17,34900
1959-02-18,38000
1959-02-19,37600
1959-02-20,41500
1959-02-21,43400
1959-02-22,43300
1959-02-23,41500
1959-02-24,41200
1959-02-25,41400
1959-02-26,42700
1959-02-27,42300
1959-02-28,40100
1959-03-01,44500
1959-03-02,48900
1959-03-03,46200
1959-03-04,41100
1959-03-05,38300
1959-03-06,39700
1959-03-07,40200
1959-03-08,38400
1959-03-09,38900
1959-03-10,38400
1959-03-11,36500
1959-03-12,34800
1959-03-13,36000
1959-03-14,34000
1959-03-15,33500
1959-03-16,32700
1959-03-17,33900
1959-03-18,39400
1959-03-19,41200
1959-03-20,43100
1959-03-21,42600
1959-03-22,43400
1959-03-23,43500
1959-03-24,45600
1959-03-25,46000
1959-03-26,47600
1959-03-27,51300
1959-03-28,50200
1959-03-29,50800
1959-03-30,50400
1959-03-31,52200
1959-04-01,57500
1959-04-02,71400
1959-04-03,92700
1959-04-04,87200
1959-04-05,83800
1959-04-06,89000
1959-04-07,92000
1959-04-08,84500
1959-04-09,77800
1959-04-10,72400
1959-04-11,69200
1959-04-12,68300
1959-04-13,71800
1959-04-14,73900
1959-04-15,72600
1959-04-16,69600
1959-04-17,67800
1959-04-18,64400
1959-04-19,59900
1959-04-20,53400
1959-04-21,54600
1959-04-22,58300
1959-04-23,65200
1959-04-24,67600
1959-04-25,69600
1959-04-26,69200
1959-04-27,72800
1959-04-28,76300
1959-04-29,78400
1959-04-30,85800
1959-05-01,100000
1959-05-02,112000
1959-05-03,104000
1959-05-04,91700
1959-05-05,85100
1959-05-06,77800
1959-05-07,72100
1959-05-08,69200
1959-05-09,73500
1959-05-10,76600
1959-05-11,71300
1959-05-12,70300
1959-05-13,73100
1959-05-14,88300
1959-05-15,121000
1959-05-16,144000
1959-05-17,131000
1959-05-18,118000
1959-05-19,110000
1959-05-20,99500
1959-05-21,92300
1959-05-22,90000
1959-05-23,92800
1959-05-24,97500
1959-05-25,108000
1959-05-26,118000
1959-05-27,108000
1959-05-28,98800
1959-05-29,92300
1959-05-30,86900
1959-05-31,82200
1959-06-01,83800
1959-06-02,94100
1959-06-03,110000
1959-06-04,120000
1959-06-05,130000
1959-06-06,154000
1959-06-07,168000
1959-06-08,158000
1959-06-09,149000
1959-06-10,144000
1959-06-11,124000
1959-06-12,117000
1959-06-13,134000
1959-06-14,154000
1959-06-15,157000
1959-06-16,144000
1959-06-17,135000
1959-06-18,128000
1959-06-19,125000
1959-06-20,128000
1959-06-21,128000
1959-06-22,121000
1959-06-23,111000
1959-06-24,106000
1959-06-25,98200
1959-06-26,98500
1959-06-27,85600
1959-06-28,82600
1959-06-29,78600
1959-06-30,70100
1959-07-01,64000
1959-07-02,59200
1959-07-03,56300
1959-07-04,53400
1959-07-05,49800
1959-07-06,50200
1959-07-07,48000
1959-07-08,46800
1959-07-09,45200
1959-07-10,43300
1959-07-11,41800
1959-07-12,39700
1959-07-13,40000
1959-07-14,37900
1959-07-15,36700
1959-07-16,35700
1959-07-17,34400
1959-07-18,33700
1959-07-19,32100
1959-07-20,29900
1959-07-21,34600
1959-07-22,31900
1959-07-23,35600
1959-07-24,29800
1959-07-25,28900
1959-07-26,27800
1959-07-27,25700
1959-07-28,26000
1959-07-29,25100
1959-07-30,24500
1959-07-31,23800
1959-08-01,22300
1959-08-02,21600
1959-08-03,20800
1959-08-04,21200
1959-08-05,22000
1959-08-06,21800
1959-08-07,21700
1959-08-08,22300
1959-08-09,22100
1959-08-10,21400
1959-08-11,21300
1959-08-12,20900
1959-08-13,20700
1959-08-14,21600
1959-08-15,21500
1959-08-16,21400
1959-08-17,19800
1959-08-18,20800
1959-08-19,21800
1959-08-20,21800
1959-08-21,21600
1959-08-22,23700
1959-08-23,22700
1959-08-24,20800
1959-08-25,22900
1959-08-26,23200
1959-08-27,23100
1959-08-28,20800
1959-08-29,21600
1959-08-30,20800
1959-08-31,22400
1959-09-01,23800
1959-09-02,26600
1959-09-03,23800
1959-09-04,23700
1959-09-05,23600
1959-09-06,26300
1959-09-07,29000
1959-09-08,28200
1959-09-09,26100
1959-09-10,24600
1959-09-11,24700
1959-09-12,23600
1959-09-13,23100
1959-09-14,20400
1959-09-15,22500
1959-09-16,28600
1959-09-17,33500
1959-09-18,32300
1959-09-19,31800
1959-09-20,32100
1959-09-21,35400
1959-09-22,36100
1959-09-23,35800
1959-09-24,34600
1959-09-25,32700
1959-09-26,33500
1959-09-27,41800
1959-09-28,49000
1959-09-29,44400
1959-09-30,40100
1959-10-01,35900
1959-10-02,33800
1959-10-03,32200
1959-10-04,31900
1959-10-05,31800
1959-10-06,31800
1959-10-07,32400
1959-10-08,35600
1959-10-09,36300
1959-10-10,43300
1959-10-11,42700
1959-10-12,58800
1959-10-13,67300
1959-10-14,58000
1959-10-15,52900
1959-10-16,54300
1959-10-17,52500
1959-10-18,48700
1959-10-19,46100
1959-10-20,44800
1959-10-21,45700
1959-10-22,45800
1959-10-23,60800
1959-10-24,67200
1959-10-25,61000
1959-10-26,59900
1959-10-27,54400
1959-10-28,49600
1959-10-29,51300
1959-10-30,47800
1959-10-31,40300
1959-11-01,40700
1959-11-02,41200
1959-11-03,40600
1959-11-04,45700
1959-11-05,44600
1959-11-06,40200
1959-11-07,37700
1959-11-08,35900
1959-11-09,35300
1959-11-10,35500
1959-11-11,34900
1959-11-12,35400
1959-11-13,35800
1959-11-14,32200
1959-11-15,32100
1959-11-16,32000
1959-11-17,31200
1959-11-18,32400
1959-11-19,34100
1959-11-20,34100
1959-11-21,35700
1959-11-22,38600
1959-11-23,43400
1959-11-24,62000
1959-11-25,61600
1959-11-26,57000
1959-11-27,52000
1959-11-28,48200
1959-11-29,47500
1959-11-30,46100
1959-12-01,44500
1959-12-02,42800
1959-12-03,42000
1959-12-04,40400
1959-12-05,38300
1959-12-06,35700
1959-12-07,35200
1959-12-08,35500
1959-12-09,34400
1959-12-10,33600
1959-12-11,33800
1959-12-12,32800
1959-12-13,31900
1959-12-14,31600
1959-12-15,31700
1959-12-16,33000
1959-12-17,31900
1959-12-18,30900
1959-12-19,30700
1959-12-20,29000
1959-12-21,27200
1959-12-22,28500
1959-12-23,28700
1959-12-24,29200
1959-12-25,30000
1959-12-26,29000
1959-12-27,28200
1959-12-28,26700
1959-12-29,27800
1959-12-30,29400
1959-12-31,29200
1960-01-01,30600
1960-01-02,28200
1960-01-03,26600
1960-01-04,26100
1960-01-05,28400
1960-01-06,30300
1960-01-07,31500
1960-01-08,31400
1960-01-09,30900
1960-01-10,29600
1960-01-11,28100
1960-01-12,29000
1960-01-13,29600
1960-01-14,28400
1960-01-15,27600
1960-01-16,27500
1960-01-17,28000
1960-01-18,27000
1960-01-19,28000
1960-01-20,28000
1960-01-21,28000
1960-01-22,28500
1960-01-23,29000
1960-01-24,30000
1960-01-25,29000
1960-01-26,30000
1960-01-27,29000
1960-01-28,28500
1960-01-29,28000
1960-01-30,29000
1960-01-31,30000
1960-02-01,29000
1960-02-02,31000
1960-02-03,32000
1960-02-04,32000
1960-02-05,34000
1960-02-06,36000
1960-02-07,38000
1960-02-08,38500
1960-02-09,39000
1960-02-10,40000
1960-02-11,37500
1960-02-12,36600
1960-02-13,36100
1960-02-14,34900
1960-02-15,32700
1960-02-16,33000
1960-02-17,34400
1960-02-18,34100
1960-02-19,33800
1960-02-20,34400
1960-02-21,34400
1960-02-22,34100
1960-02-23,32400
1960-02-24,31100
1960-02-25,32100
1960-02-26,31800
1960-02-27,31200
1960-02-28,30300
1960-02-29,28400
1960-03-01,28100
1960-03-02,30400
1960-03-03,30700
1960-03-04,31100
1960-03-05,31500
1960-03-06,31900
1960-03-07,36100
1960-03-08,41900
1960-03-09,42700
1960-03-10,39400
1960-03-11,37200
1960-03-12,37600
1960-03-13,36800
1960-03-14,35800
1960-03-15,36200
1960-03-16,36500
1960-03-17,35800
1960-03-18,37900
1960-03-19,40300
1960-03-20,43800
1960-03-21,48500
1960-03-22,57100
1960-03-23,64800
1960-03-24,71600
1960-03-25,75400
1960-03-26,82400
1960-03-27,86400
1960-03-28,89600
1960-03-29,89200
1960-03-30,93100
1960-03-31,92900
1960-04-01,83200
1960-04-02,75000
1960-04-03,70800
1960-04-04,71500
1960-04-05,78400
1960-04-06,88700
1960-04-07,96000
1960-04-08,102000
1960-04-09,105000
1960-04-10,104000
1960-04-11,98900
1960-04-12,98500
1960-04-13,91500
1960-04-14,86700
1960-04-15,82600
1960-04-16,77100
1960-04-17,72000
1960-04-18,68400
1960-04-19,71200
1960-04-20,72700
1960-04-21,78500
1960-04-22,75800
1960-04-23,70100
1960-04-24,65500
1960-04-25,60300
1960-04-26,58400
1960-04-27,57100
1960-04-28,56200
1960-04-29,55700
1960-04-30,56400
1960-05-01,56900
1960-05-02,58800
1960-05-03,62000
1960-05-04,64600
1960-05-05,68100
1960-05-06,71200
1960-05-07,77000
1960-05-08,91700
1960-05-09,94700
1960-05-10,96200
1960-05-11,109000
1960-05-12,131000
1960-05-13,154000
1960-05-14,150000
1960-05-15,130000
1960-05-16,118000
1960-05-17,116000
1960-05-18,106000
1960-05-19,99000
